date,EGSI,EOD
2026-07-14 00:00:00,473.07342559999995,469.8983705999999
2026-07-14 01:00:00,473.07342559999995,469.8983705999999
2026-07-14 02:00:00,473.07342559999995,469.8983705999999
2026-07-14 03:00:00,473.07342559999995,469.8983705999999
2026-07-14 04:00:00,497.0475332,499.64619359999995
2026-07-14 05:00:00,497.0475332,499.64619359999995
2026-07-14 06:00:00,497.0475332,499.64619359999995
2026-07-14 07:00:00,497.0475332,499.64619359999995
2026-07-14 08:00:00,497.0475332,499.64619359999995
2026-07-14 09:00:00,497.0475332,499.64619359999995
2026-07-14 10:00:00,497.0475332,499.64619359999995
2026-07-14 11:00:00,497.0475332,499.64619359999995
2026-07-14 12:00:00,497.0475332,499.64619359999995
2026-07-14 13:00:00,497.0475332,499.64619359999995
2026-07-14 14:00:00,497.0475332,499.64619359999995
2026-07-14 15:00:00,497.0475332,499.64619359999995
2026-07-14 16:00:00,497.0475332,499.64619359999995
2026-07-14 17:00:00,497.0475332,499.64619359999995
2026-07-14 18:00:00,497.0475332,499.64619359999995
2026-07-14 19:00:00,497.0475332,499.64619359999995
2026-07-14 20:00:00,497.0475332,499.64619359999995
2026-07-14 21:00:00,497.0475332,499.64619359999995
2026-07-14 22:00:00,497.0475332,499.64619359999995
2026-07-14 23:00:00,497.0475332,499.64619359999995
2026-07-15 00:00:00,497.0475332,499.64619359999995
2026-07-15 01:00:00,497.0475332,499.64619359999995
2026-07-15 02:00:00,497.0475332,499.64619359999995
2026-07-15 03:00:00,497.0475332,499.64619359999995
2026-07-15 04:00:00,518.8723728,515.628932
2026-07-15 05:00:00,518.8723728,515.628932
2026-07-15 06:00:00,518.8723728,515.628932
2026-07-15 07:00:00,518.8723728,515.628932
2026-07-15 08:00:00,518.8723728,515.628932
2026-07-15 09:00:00,518.8723728,515.628932
2026-07-15 10:00:00,518.8723728,515.628932
2026-07-15 11:00:00,518.8723728,515.628932
2026-07-15 12:00:00,518.8723728,515.628932
2026-07-15 13:00:00,518.8723728,515.628932
2026-07-15 14:00:00,518.8723728,515.628932
2026-07-15 15:00:00,518.8723728,515.628932
2026-07-15 16:00:00,518.8723728,515.628932
2026-07-15 17:00:00,518.8723728,515.628932
2026-07-15 18:00:00,518.8723728,515.628932
